P1	P2	P3	P4	ABBA	BABA	BAAA	ABAA	ABBA_HOM	BABA_HOM	BAAA_HOM	ABAA_HOM	D	Danc	D+	fhom	fanc	f+	BS_REP
NA18486	NA12890	AltaiNeandertal	Ancestor	1937	1824	7426	7365	12761	0	12999	0	0.03004520074448285	0.004124129538232709	0.009379042690815007	0.008855105399263381	0.004692668666820525	0.006754658385093168	50
NA18486	NA12829	AltaiNeandertal	Ancestor	851	903	3580	3509	6000	0	6246	0	-0.029646522234891677	0.010015516998166173	0.0021485921067511027	-0.008666666666666666	0.011367275056035863	0.0015515270292340356	51
NA18486	NA12830	AltaiNeandertal	Ancestor	927	890	3518	3520	6000	0	6246	0	0.020363236103467255	-0.0002841716396703609	0.003952569169960474	0.006166666666666667	-0.0003202049311559398	0.00285807610648375	51
NA18486	NA12842	AltaiNeandertal	Ancestor	814	943	3461	3459	6000	0	6246	0	-0.07342060330108138	0.00028901734104046245	-0.014636395067419615	-0.0215	0.0003202049311559398	-0.010370733300669606	51
NA18486	NA12843	AltaiNeandertal	Ancestor	832	926	3446	3471	6000	0	6246	0	-0.053469852104664393	-0.003614283648980772	-0.01371757925072046	-0.015666666666666666	-0.004002561639449248	-0.009717458762044748	51
NA18486	NA12872	AltaiNeandertal	Ancestor	895	909	3666	3590	6000	0	6246	0	-0.007760532150776054	0.010474090407938258	0.006843267108167771	-0.0023333333333333335	0.012167787383925712	0.005062877674342643	51
NA18486	NA12873	AltaiNeandertal	Ancestor	831	911	3564	3507	6000	0	6246	0	-0.045924225028702644	0.008061094611794654	-0.0026097810053330307	-0.013333333333333334	0.009125840537944284	-0.0018781642985464641	51
NA18486	NA12874	AltaiNeandertal	Ancestor	795	931	3452	3459	6000	0	6246	0	-0.07879490150637311	-0.0010128780205469542	-0.016556674771332637	-0.02266666666666667	-0.0011207172590457894	-0.01167728237791932	51
NA18486	NA12878	AltaiNeandertal	Ancestor	880	958	3681	3588	6000	0	6246	0	-0.042437431991294884	0.012794056954189021	0.0016470846601515318	-0.013	0.014889529298751201	0.001224889759921607	51
NA18486	NA12889	AltaiNeandertal	Ancestor	825	984	3527	3628	6000	0	6246	0	-0.087893864013267	-0.014116002795248078	-0.02900490852298081	-0.0265	-0.01617034902337496	-0.021231422505307854	51
NA18486	NA12890	AltaiNeandertal	Ancestor	868	861	3483	3440	6000	0	6246	0	0.004048582995951417	0.006211180124223602	0.005779010633379565	0.0011666666666666668	0.0068844060198527054	0.004082965866405357	51
NA18486	NA12829	AltaiNeandertal	Ancestor	2704	2934	11718	11453	20112	0	20672	0	-0.04079460801702731	0.011436709680203702	0.0012148981221146169	-0.011435958631662689	0.012819272445820434	0.0008581796783052177	52
NA18486	NA12830	AltaiNeandertal	Ancestor	2915	2978	11938	11956	20112	0	20672	0	-0.010690649923638215	-0.0007533271951117435	-0.0027193070802699164	-0.0031324582338902148	-0.0008707430340557275	-0.0019860729697920754	52
NA18486	NA12842	AltaiNeandertal	Ancestor	2668	3070	11615	11594	20112	0	20672	0	-0.07005925409550366	0.0009048214054892499	-0.013161985697999793	-0.019988066825775655	0.0010158668730650155	-0.009341898783836799	52
NA18486	NA12843	AltaiNeandertal	Ancestor	2732	2987	11510	11597	20112	0	20672	0	-0.044588214722853646	-0.0037650928290128534	-0.011864289183376118	-0.012678997613365155	-0.00420859133126935	-0.008385641428010985	52
NA18486	NA12872	AltaiNeandertal	Ancestor	2982	3092	12156	11924	20112	0	20672	0	-0.018109976950938425	0.009634551495016611	0.004045897725011607	-0.005469371519490851	0.011222910216718266	0.0029913691643781875	52
NA18486	NA12873	AltaiNeandertal	Ancestor	2745	3005	11777	11752	20112	0	20672	0	-0.04521739130434783	0.0010625185940753962	-0.008026230404043854	-0.012927605409705648	0.0012093653250773995	-0.005762063554335033	52
NA18486	NA12874	AltaiNeandertal	Ancestor	2675	3003	11651	11521	20112	0	20672	0	-0.057766819302571326	0.0056102192301053	-0.006863084922010399	-0.016308671439936355	0.0062886996904024765	-0.004854845037269517	52
NA18486	NA12878	AltaiNeandertal	Ancestor	2789	3132	11990	11955	20112	0	20672	0	-0.05792940381692282	0.0014616830235957402	-0.010312730194870421	-0.017054494828957836	0.0016931114551083592	-0.007551981169085916	52
NA18486	NA12889	AltaiNeandertal	Ancestor	2675	2983	11589	11662	20112	0	20672	0	-0.0544361965358784	-0.003139649907530859	-0.013179286727316752	-0.015314240254574384	-0.003531346749226006	-0.009341898783836799	52
NA18486	NA12890	AltaiNeandertal	Ancestor	2722	2810	11651	11385	20112	0	20672	0	-0.015907447577729574	0.011547143601319674	0.006230747689722767	-0.004375497215592681	0.012867647058823529	0.004364456649666536	52
NA18486	NA12829	AltaiNeandertal	Ancestor	2119	2456	9610	9484	16583	0	17165	0	-0.07366120218579235	0.006598931601550225	-0.008914614052135705	-0.020322016522945185	0.0073405184969414505	-0.006252222353917269	53
NA18486	NA12830	AltaiNeandertal	Ancestor	2184	2391	9688	9819	16583	0	17165	0	-0.04524590163934426	-0.0067155380119956936	-0.014035379121335437	-0.012482662968099861	-0.007631808913486747	-0.010015408320493066	53
NA18486	NA12842	AltaiNeandertal	Ancestor	1973	2443	9252	9388	16583	0	17165	0	-0.10643115942028986	-0.007296137339055794	-0.02628383067314365	-0.028342278236748477	-0.007923099330032043	-0.017956619651534906	53
NA18486	NA12843	AltaiNeandertal	Ancestor	2061	2493	9259	9512	16583	0	17165	0	-0.09486166007905138	-0.01347823770710138	-0.029367631296891746	-0.026050774889947538	-0.01473929507719196	-0.020297499111058433	53
NA18486	NA12872	AltaiNeandertal	Ancestor	2272	2372	9618	9419	16583	0	17165	0	-0.02153316106804479	0.010453327730209593	0.004180566699041426	-0.006030271965265633	0.011593358578502768	0.0029335071707953064	53
NA18486	NA12873	AltaiNeandertal	Ancestor	2172	2360	9648	9593	16583	0	17165	0	-0.04148278905560459	0.002858479289018242	-0.00559458208892441	-0.011336911294699391	0.003204194581998252	-0.003940974279957331	53
NA18486	NA12874	AltaiNeandertal	Ancestor	1921	2376	9180	9183	16583	0	17165	0	-0.10588782871771003	-0.00016337199803953602	-0.020211827007943512	-0.027437737441958633	-0.0001747742499271774	-0.01357117458812374	53
NA18486	NA12878	AltaiNeandertal	Ancestor	2202	2602	9752	9763	16583	0	17165	0	-0.08326394671107411	-0.0005636689725851909	-0.016900365968995436	-0.024121087861062533	-0.0006408389163996504	-0.01217849946663506	53
NA18486	NA12889	AltaiNeandertal	Ancestor	2034	2380	9459	9560	16583	0	17165	0	-0.07838695061169007	-0.005310478994689521	-0.019075662527205224	-0.020864740999819092	-0.0058840664142149725	-0.013245229346924263	53
NA18486	NA12890	AltaiNeandertal	Ancestor	2029	2328	9507	9486	16583	0	17165	0	-0.0686252008262566	0.001105670510187964	-0.01190578158458244	-0.018030513176144243	0.0012234197494902417	-0.00823752518667773	53
NA18486	NA12829	AltaiNeandertal	Ancestor	1719	1485	6250	5955	10681	0	10617	0	0.07303370786516854	0.024170421958213846	0.03433058602115647	0.021908061042973503	0.027785626824903455	0.024838012958963283	54
NA18486	NA12830	AltaiNeandertal	Ancestor	1830	1432	6197	5794	10681	0	10617	0	0.1220110361741263	0.03360853973813693	0.052514259489936405	0.037262428611553225	0.03795799189978337	0.03760916517982909	54
NA18486	NA12842	AltaiNeandertal	Ancestor	1619	1614	6117	6117	10681	0	10617	0	0.001546551190844417	0.0	0.00032326889506691667	0.0004681209624566988	0.0	0.00023476382758944503	54
NA18486	NA12843	AltaiNeandertal	Ancestor	1694	1538	6142	5835	10681	0	10617	0	0.04826732673267327	0.02563246221925357	0.03044250115063449	0.014605374028649002	0.028915889611001225	0.021739130434782608	54
NA18486	NA12872	AltaiNeandertal	Ancestor	1793	1590	6410	6360	10681	0	10617	0	0.06000591191250369	0.003915426781519186	0.015662725190367113	0.019005711075741973	0.004709428275407365	0.011879049676025918	54
NA18486	NA12873	AltaiNeandertal	Ancestor	1587	1483	5983	5818	10681	0	10617	0	0.033876221498371335	0.013981865943564105	0.018088897854885346	0.009736916019099335	0.015541113308844307	0.012630293924312141	54
NA18486	NA12874	AltaiNeandertal	Ancestor	1602	1618	6170	6212	10681	0	10617	0	-0.004968944099378882	-0.003392020675173639	-0.0037174721189591076	-0.0014979870798614361	-0.003955919751342187	-0.002723260400037562	54
NA18486	NA12878	AltaiNeandertal	Ancestor	1624	1433	6163	5981	10681	0	10617	0	0.0624795551193981	0.014986824769433466	0.024537859351358462	0.017882220765845894	0.01714231892248281	0.017513381538172598	54
NA18486	NA12889	AltaiNeandertal	Ancestor	1554	1519	6023	6014	10681	0	10617	0	0.011389521640091117	0.0007476946082911024	0.002911978821972204	0.0032768467371968916	0.0008476970895733258	0.002065921682787116	54
NA18486	NA12890	AltaiNeandertal	Ancestor	1754	1511	6204	6069	10681	0	10617	0	0.07442572741194486	0.010999755560987534	0.024327455270948643	0.022750678775395564	0.012715456343599886	0.017748145365762042	54
NA18486	NA12829	AltaiNeandertal	Ancestor	2615	2568	10232	9913	17352	0	17675	0	0.009068107273779664	0.01583519483742864	0.01445041061276058	0.0027086214845550944	0.01804809052333805	0.010449082136637452	55
NA18486	NA12830	AltaiNeandertal	Ancestor	2788	2582	10268	9971	17352	0	17675	0	0.03836126629422719	0.014674638075003705	0.01964153227380999	0.011871830336560626	0.016803394625176802	0.014360350586690267	55
NA18486	NA12842	AltaiNeandertal	Ancestor	2567	2709	10081	10013	17352	0	17675	0	-0.026914329037149357	0.00338409475465313	-0.0029168309026409143	-0.00818349469801752	0.0038472418670438473	-0.002112655951123419	55
NA18486	NA12843	AltaiNeandertal	Ancestor	2591	2590	9957	9777	17352	0	17675	0	0.00019301293186643504	0.009121313469139556	0.007264699979931768	5.763024435223605e-05	0.010183875530410185	0.005167442258828903	55
NA18486	NA12872	AltaiNeandertal	Ancestor	2821	2601	10364	10104	17352	0	17675	0	0.04057543341940244	0.012702755520812976	0.01853997682502897	0.012678653757491932	0.01471004243281471	0.013703714277557313	55
NA18486	NA12873	AltaiNeandertal	Ancestor	2631	2618	10147	9871	17352	0	17675	0	0.0024766622213755	0.013787591167948846	0.011437843827917838	0.0007491931765790687	0.015615275813295615	0.008250777971279299	55
NA18486	NA12874	AltaiNeandertal	Ancestor	2445	2683	9921	9930	17352	0	17675	0	-0.046411856474258974	-0.0004533776635937736	-0.00988830617718884	-0.01371599815583218	-0.0005091937765205092	-0.007051702971993034	55
NA18486	NA12878	AltaiNeandertal	Ancestor	2721	2558	10271	9853	17352	0	17675	0	0.030877060049251753	0.02077121844563705	0.02287131441168366	0.009393729829414476	0.02364922206506365	0.01658720415679333	55
NA18486	NA12889	AltaiNeandertal	Ancestor	2607	2518	9987	9791	17352	0	17675	0	0.017365853658536587	0.009910001011224592	0.011444404288639923	0.005129091747349009	0.011089108910891089	0.008136580352299654	55
NA18486	NA12890	AltaiNeandertal	Ancestor	2652	2456	10094	9730	17352	0	17675	0	0.03837118245888802	0.018361581920903956	0.022461094176159154	0.011295527893038266	0.020594059405940595	0.0159876666571502	55
NA18486	NA12829	AltaiNeandertal	Ancestor	2221	2476	9426	9580	16226	0	16786	0	-0.05428997232275921	-0.008102704409133958	-0.017255199763742988	-0.01571551830395661	-0.009174311926605505	-0.012389434145159335	56
NA18486	NA12830	AltaiNeandertal	Ancestor	2373	2384	9335	9405	16226	0	16786	0	-0.002312381753205802	-0.003735325506937033	-0.003447248584925735	-0.0006779243189942068	-0.004170141784820684	-0.0024536532170119957	56
NA18486	NA12842	AltaiNeandertal	Ancestor	2113	2439	8982	9216	16226	0	16786	0	-0.07161687170474516	-0.012858555885262116	-0.024615384615384615	-0.020091211635646495	-0.013940188252114858	-0.016963528413910092	56
NA18486	NA12843	AltaiNeandertal	Ancestor	2207	2585	9004	9213	16226	0	16786	0	-0.07888146911519199	-0.011472800131745073	-0.02551175626928593	-0.023295944779982744	-0.012450851900393184	-0.017781412819580757	56
NA18486	NA12872	AltaiNeandertal	Ancestor	2419	2219	9199	9206	16226	0	16786	0	0.043122035360069	-0.000380331431676175	0.008375645532265764	0.012325896708985578	-0.0004170141784820684	0.005846358899794014	56
NA18486	NA12873	AltaiNeandertal	Ancestor	2340	2304	9334	9169	16226	0	16786	0	0.007751937984496124	0.008917472842241798	0.008683630708083121	0.002218661407617404	0.009829619921363041	0.0060886950199927296	56
NA18486	NA12874	AltaiNeandertal	Ancestor	1880	2417	8641	9121	16226	0	16786	0	-0.12497090993716546	-0.027023983785609728	-0.046103631170950635	-0.033095032663626275	-0.02859525795305612	-0.030806979280261722	56
NA18486	NA12878	AltaiNeandertal	Ancestor	2352	2459	9388	9233	16226	0	16786	0	-0.022240698399501144	0.008323935341818377	0.0020484807101399795	-0.006594354739307285	0.009233885380674371	0.0014540167211922936	56
NA18486	NA12889	AltaiNeandertal	Ancestor	2205	2343	9241	9397	16226	0	16786	0	-0.030343007915567283	-0.008369996780770468	-0.012680065556801519	-0.00850486872920005	-0.009293458834743239	-0.008905852417302799	56
NA18486	NA12890	AltaiNeandertal	Ancestor	2183	2410	9227	9506	16226	0	16786	0	-0.04942303505334204	-0.014893503443121764	-0.021692531938609278	-0.013989892764698631	-0.01662099368521387	-0.015327759602568762	56
NA18486	NA12829	AltaiNeandertal	Ancestor	2260	2227	9397	8981	15681	0	16267	0	0.007354579897481613	0.02263576014800305	0.01963699978132517	0.002104457623876028	0.02557324644986783	0.014054087892825843	57
NA18486	NA12830	AltaiNeandertal	Ancestor	2473	2271	9448	9180	15681	0	16267	0	0.04258010118043845	0.01438694438479708	0.020109532774259798	0.012881831515847203	0.01647507223212639	0.01471140603480656	57
NA18486	NA12842	AltaiNeandertal	Ancestor	2076	2333	9151	9201	15681	0	16267	0	-0.05828986164663189	-0.0027244986922406278	-0.013487983831993322	-0.016389260888973918	-0.0030737075059937297	-0.00960936521848003	57
NA18486	NA12843	AltaiNeandertal	Ancestor	2208	2286	9109	9045	15681	0	16267	0	-0.017356475300400534	0.0035253938525944693	-0.0006181561285764748	-0.004974172565525158	0.003934345607671974	-0.00043821209465381246	57
NA18486	NA12872	AltaiNeandertal	Ancestor	2373	2273	9451	9232	15681	0	16267	0	0.02152389151958674	0.011721886206711983	0.013673968022632774	0.006377144314775844	0.013462838876252535	0.009984975585326156	57
NA18486	NA12873	AltaiNeandertal	Ancestor	2189	2281	9245	9104	15681	0	16267	0	-0.02058165548098434	0.007684342470979345	0.002147333362548753	-0.005866972769593776	0.008667855166902317	0.0015337423312883436	57
NA18486	NA12874	AltaiNeandertal	Ancestor	2000	2310	8935	8925	15681	0	16267	0	-0.07192575406032482	0.0005599104143337066	-0.013531799729364006	-0.019769147375805114	0.000614741501198746	-0.009390259171153124	57
NA18486	NA12878	AltaiNeandertal	Ancestor	2356	2271	9451	9109	15681	0	16267	0	0.01837043440674303	0.018426724137931033	0.0184154914391685	0.005420572667559467	0.02102415934099711	0.01336546888694128	57
NA18486	NA12889	AltaiNeandertal	Ancestor	2116	2216	9030	9055	15681	0	16267	0	-0.023084025854108958	-0.0013823610727121925	-0.0055761252620778875	-0.006377144314775844	-0.0015368537529968649	-0.0039126079879804685	57
NA18486	NA12890	AltaiNeandertal	Ancestor	2180	2183	9130	9035	15681	0	16267	0	-0.0006876002750401101	0.005229837599779796	0.004083806818181818	-0.0001913143294432753	0.0058400442613880865	0.0028796794791536248	57
NA18486	NA12829	AltaiNeandertal	Ancestor	2273	2332	9329	9102	15715	0	15979	0	-0.012812160694896851	0.012316206391405784	0.007292932800833478	-0.0037543748011454026	0.014206145566055447	0.005300687827349025	58
NA18486	NA12830	AltaiNeandertal	Ancestor	2514	2330	9356	9129	15715	0	15979	0	0.037985136251032205	0.012280227211252367	0.017617557546401475	0.011708558701877187	0.014206145566055447	0.012967754149050293	58
NA18486	NA12842	AltaiNeandertal	Ancestor	2271	2423	9186	9243	15715	0	15979	0	-0.03238176395398381	-0.003092951326713332	-0.009038619556285949	-0.00967228762328985	-0.0035671819262782403	-0.006594308070928251	58
NA18486	NA12843	AltaiNeandertal	Ancestor	2346	2378	9148	9070	15715	0	15979	0	-0.006773920406435224	0.004281479855088374	0.002005056228750763	-0.002036271078587337	0.004881406846486013	0.001451378809869376	58
NA18486	NA12872	AltaiNeandertal	Ancestor	2513	2379	9478	9365	15715	0	15979	0	0.02739165985282093	0.005996921933874648	0.010406572572150831	0.008526885141584473	0.0070717817134989674	0.007793273174733388	58
NA18486	NA12873	AltaiNeandertal	Ancestor	2261	2311	9121	9005	15715	0	15979	0	-0.010936132983377077	0.006399646916032219	0.002907745175786413	-0.003181673560292714	0.007259528130671506	0.002082413075029974	58
NA18486	NA12874	AltaiNeandertal	Ancestor	2161	2445	9117	9245	15715	0	15979	0	-0.061658706035605734	-0.006970918200631739	-0.017938000696621385	-0.018071905822462615	-0.008010513799361662	-0.012999305862308323	58
NA18486	NA12878	AltaiNeandertal	Ancestor	2319	2358	9369	9202	15715	0	15979	0	-0.008338678640153944	0.008992515211889505	0.0055058499655884375	-0.002481705377028317	0.010451217222604668	0.004038619297027829	58
NA18486	NA12889	AltaiNeandertal	Ancestor	2203	2343	9040	9095	15715	0	15979	0	-0.030796304443466784	-0.0030328094844223876	-0.008597504519201094	-0.008908685968819599	-0.0034420176481632144	-0.0061525840853158325	58
NA18486	NA12890	AltaiNeandertal	Ancestor	2283	2253	9106	9042	15715	0	15979	0	0.006613756613756613	0.003526559400484902	0.004143889966496209	0.0019090041361756285	0.004005256899680831	0.002965861046254812	58
NA18486	NA12829	AltaiNeandertal	Ancestor	1720	1681	6997	6878	11725	0	12044	0	0.011467215524845633	0.008576576576576577	0.009145635563787913	0.003326226012793177	0.00988043839256061	0.006647313727964997	59
NA18486	NA12830	AltaiNeandertal	Ancestor	1871	1595	6849	6600	11725	0	12044	0	0.07963069821119446	0.018514387686816864	0.031037540644398464	0.023539445628997867	0.020674194619727665	0.022087593083427993	59
NA18486	NA12842	AltaiNeandertal	Ancestor	1599	1684	6703	6777	11725	0	12044	0	-0.025890953396283885	-0.005489614243323442	-0.009485175684543339	-0.007249466950959489	-0.006144138160079708	-0.006689385333838192	59
NA18486	NA12843	AltaiNeandertal	Ancestor	1743	1734	6756	6742	11725	0	12044	0	0.0025884383088869713	0.0010371906949177656	0.0013549337260677467	0.000767590618336887	0.0011624045167718366	0.0009676469350835121	59
NA18486	NA12872	AltaiNeandertal	Ancestor	1783	1608	6789	6826	11725	0	12044	0	0.051607195517546445	-0.0027175908923980905	0.008114783017758437	0.014925373134328358	-0.003072069080039854	0.005805881610501073	59
NA18486	NA12873	AltaiNeandertal	Ancestor	1704	1579	6719	6592	11725	0	12044	0	0.03807493146512336	0.009540981143415221	0.015186211883813427	0.010660980810234541	0.010544669545001661	0.010602044680045438	59
NA18486	NA12874	AltaiNeandertal	Ancestor	1486	1712	6544	6770	11725	0	12044	0	-0.07066916823014384	-0.01697461318912423	-0.027374031007751938	-0.01927505330490405	-0.018764530056459647	-0.019016365854684674	59
NA18486	NA12878	AltaiNeandertal	Ancestor	1776	1617	6884	6673	11725	0	12044	0	0.046861184792219276	0.015563915320498636	0.02182890855457227	0.013560767590618337	0.01751909664563268	0.015566494173082587	59
NA18486	NA12889	AltaiNeandertal	Ancestor	1629	1623	6756	6846	11725	0	12044	0	0.0018450184501845018	-0.0066166740185266875	-0.004983980064079744	0.000511727078891258	-0.007472600464961806	-0.003534014893348479	59
NA18486	NA12890	AltaiNeandertal	Ancestor	1609	1634	6674	6880	11725	0	12044	0	-0.0077089115016959605	-0.015198465397668585	-0.0137524557956778	-0.0021321961620469083	-0.017103952175357023	-0.009718540956708318	59
NA18486	NA12829	AltaiNeandertal	Ancestor	2750	3032	11692	11609	20476	0	20914	0	-0.0487720511933587	0.0035620788807347323	-0.006842485300691125	-0.013772221136940809	0.003968633451276657	-0.004807924619473302	60
NA18486	NA12830	AltaiNeandertal	Ancestor	2873	2921	11677	11655	20476	0	20914	0	-0.008284432171211598	0.0009429110234870564	-0.0008926732129368949	-0.002344207853096308	0.0010519269388926079	-0.0006281710558105822	60
NA18486	NA12842	AltaiNeandertal	Ancestor	2687	3068	11405	11506	20476	0	20914	0	-0.06620330147697655	-0.004408362795163895	-0.016814344519639993	-0.018607149833951942	-0.004829300946734245	-0.011645324957719257	60
NA18486	NA12843	AltaiNeandertal	Ancestor	2829	3113	11463	11571	20476	0	20914	0	-0.04779535509929317	-0.004688721021099245	-0.013528437327443401	-0.013869896464153155	-0.005164004972745529	-0.009470886687605701	60
NA18486	NA12872	AltaiNeandertal	Ancestor	3071	2956	11871	11768	20476	0	20914	0	0.01908080305292849	0.004357206311603706	0.007348479741117778	0.005616331314709904	0.004924930668451755	0.005266972698719497	60
NA18486	NA12873	AltaiNeandertal	Ancestor	2901	2931	11734	11584	20476	0	20914	0	-0.0051440329218107	0.006432798696286131	0.00411663807890223	-0.0014651299081851923	0.007172229128813235	0.002899251026818072	60
NA18486	NA12874	AltaiNeandertal	Ancestor	2523	3002	11178	11388	20476	0	20914	0	-0.08669683257918552	-0.009306035628822122	-0.024527428713822932	-0.023393240867356904	-0.010041120780338529	-0.01664653297898043	60
NA18486	NA12878	AltaiNeandertal	Ancestor	2905	3111	11846	11776	20476	0	20914	0	-0.034242021276595744	0.0029633392600118534	-0.004588703691207234	-0.010060558702871654	0.003347040260112843	-0.003285817830393815	60
NA18486	NA12889	AltaiNeandertal	Ancestor	2736	2933	11643	11638	20476	0	20914	0	-0.03475039689539601	0.00021476740689832912	-0.006632124352331606	-0.009621019730416097	0.0002390743042937745	-0.004638801642908915	60
NA18486	NA12890	AltaiNeandertal	Ancestor	2687	2901	11560	11584	20476	0	20914	0	-0.03829634931997137	-0.0010369858278603526	-0.008283447027704302	-0.01045126001172104	-0.0011475566606101177	-0.0057501812031891765	60
NA18486	NA12829	AltaiNeandertal	Ancestor	977	887	3987	3915	6490	0	6714	0	0.048283261802575105	0.009111617312072893	0.01658816301454024	0.01386748844375963	0.010723860589812333	0.012269009391093608	61
NA18486	NA12830	AltaiNeandertal	Ancestor	1097	861	3922	3702	6490	0	6714	0	0.1205311542390194	0.028856243441762856	0.047589229805886035	0.03636363636363636	0.03276735180220435	0.034534989397152376	61
NA18486	NA12842	AltaiNeandertal	Ancestor	893	909	3869	3964	6490	0	6714	0	-0.008879023307436182	-0.012128175667049662	-0.01152049818370524	-0.002465331278890601	-0.014149538278224605	-0.00840654347167525	61
NA18486	NA12843	AltaiNeandertal	Ancestor	984	915	3842	3870	6490	0	6714	0	0.036334913112164295	-0.0036307053941908715	0.004265945271043596	0.010631741140215716	-0.004170390229371462	0.003105119660708876	61
NA18486	NA12872	AltaiNeandertal	Ancestor	997	923	3879	3997	6490	0	6714	0	0.03854166666666667	-0.014982224479431183	-0.00449162923642303	0.01140215716486903	-0.01757521596663688	-0.003332323538321721	61
NA18486	NA12873	AltaiNeandertal	Ancestor	947	835	3759	3777	6490	0	6714	0	0.06285072951739619	-0.0023885350318471337	0.010088001717106675	0.017257318952234205	-0.002680965147453083	0.0071190548318691305	61
NA18486	NA12874	AltaiNeandertal	Ancestor	847	942	3778	3920	6490	0	6714	0	-0.05310229178311906	-0.018446349701221096	-0.024981553705070096	-0.014637904468412942	-0.02114983616324099	-0.01794910633141472	61
NA18486	NA12878	AltaiNeandertal	Ancestor	985	853	3905	3821	6490	0	6714	0	0.07181719260065289	0.010872378980067305	0.02258469259723965	0.020338983050847456	0.012511170688114389	0.016358679188124812	61
NA18486	NA12889	AltaiNeandertal	Ancestor	887	876	3759	3855	6490	0	6714	0	0.006239364719228588	-0.01260835303388495	-0.009064732856990509	0.001694915254237288	-0.014298480786416443	-0.006437443199030597	61
NA18486	NA12890	AltaiNeandertal	Ancestor	912	877	3788	3996	6490	0	6714	0	0.01956400223588597	-0.02672147995889003	-0.018071659876736656	0.00539291217257319	-0.030980041703902294	-0.013102090275674038	61
NA18486	NA12829	AltaiNeandertal	Ancestor	1891	1915	7913	8030	13266	0	13642	0	-0.006305832895428271	-0.0073386439189613	-0.007139602005164818	-0.0018091361374943465	-0.008576455065239701	-0.0052400773004310985	62
NA18486	NA12830	AltaiNeandertal	Ancestor	1996	1882	7751	7617	13266	0	13642	0	0.029396596183599792	0.008719416970327954	0.01288579445079497	0.008593396653098146	0.009822606655915556	0.009216589861751152	62
NA18486	NA12842	AltaiNeandertal	Ancestor	1829	1957	7810	7989	13266	0	13642	0	-0.03380876914949815	-0.01132983100196215	-0.015675261679857035	-0.009648726066636514	-0.013121243219469286	-0.01140924632079679	62
NA18486	NA12843	AltaiNeandertal	Ancestor	1994	2082	7788	8031	13266	0	13642	0	-0.021589793915603533	-0.015361274416840508	-0.016637346066850967	-0.006633499170812604	-0.017812637443190147	-0.012301174371933997	62
NA18486	NA12872	AltaiNeandertal	Ancestor	2074	1909	7774	8044	13266	0	13642	0	0.041426060758222444	-0.017069161714502467	-0.005302762486743094	0.012437810945273632	-0.019791819381322386	-0.003902185223725286	62
NA18486	NA12873	AltaiNeandertal	Ancestor	1913	1748	7544	7505	13266	0	13642	0	0.045069653100245834	0.0025915343212173565	0.010903260288615714	0.012437810945273632	0.0028588183550799003	0.0075813884346662705	62
NA18486	NA12874	AltaiNeandertal	Ancestor	1658	1983	7563	7946	13266	0	13642	0	-0.08926119198022521	-0.024695338190727965	-0.036971279373368145	-0.024498718528569274	-0.028075062307579533	-0.026311877508547642	62
NA18486	NA12878	AltaiNeandertal	Ancestor	1913	1858	7741	7755	13266	0	13642	0	0.01458499071864227	-0.0009034589571502323	0.0021279908652099447	0.0041459369817578775	-0.0010262424864389385	0.0015237104206927308	62
NA18486	NA12889	AltaiNeandertal	Ancestor	1811	1871	7705	7816	13266	0	13642	0	-0.016295491580662683	-0.007151601056632949	-0.008904858615841275	-0.004522840343735866	-0.008136636856765871	-0.006354987364352609	62
NA18486	NA12890	AltaiNeandertal	Ancestor	1750	1845	7601	7978	13266	0	13642	0	-0.02642559109874826	-0.024199242570126452	-0.02461666840513195	-0.007161163877581788	-0.027635244099105703	-0.017541251672365095	62
NA18486	NA12829	AltaiNeandertal	Ancestor	2091	2007	8385	8296	14480	0	14591	0	0.020497803806734993	0.00533541154607038	0.00832571346070552	0.005801104972375691	0.00609965046946748	0.005950947679818376	63
NA18486	NA12830	AltaiNeandertal	Ancestor	2155	1982	8317	8021	14480	0	14591	0	0.04181774232535654	0.01811727261598727	0.022905982905982905	0.011947513812154696	0.02028647796586937	0.01613291596436311	63
NA18486	NA12842	AltaiNeandertal	Ancestor	2050	2131	8396	8417	14480	0	14591	0	-0.019373355656541497	-0.0012490334859929816	-0.004858531008859674	-0.005593922651933702	-0.001439243369200192	-0.003508651233187713	63
NA18486	NA12843	AltaiNeandertal	Ancestor	2196	2150	8354	8266	14480	0	14591	0	0.01058444546709618	0.00529482551143201	0.006391300200324334	0.0031767955801104975	0.006031115070934137	0.004609404561246603	63
NA18486	NA12872	AltaiNeandertal	Ancestor	2274	2087	8426	8579	14480	0	14591	0	0.042880073377665674	-0.008997353719494266	0.0015913133015070674	0.012914364640883977	-0.010485915975601398	0.001169550411062571	63
NA18486	NA12873	AltaiNeandertal	Ancestor	2010	1927	8020	7931	14480	0	14591	0	0.021082042164084328	0.005579587486677951	0.008648431214802896	0.0057320441988950276	0.00609965046946748	0.005916549138316535	63
NA18486	NA12874	AltaiNeandertal	Ancestor	1957	2122	8263	8456	14480	0	14591	0	-0.040451090953665114	-0.0115437526167833	-0.017213193576305415	-0.011395027624309393	-0.013227331916935097	-0.012314677857658836	63
NA18486	NA12878	AltaiNeandertal	Ancestor	2076	1971	8253	8245	14480	0	14591	0	0.025945144551519646	0.0004849072614862408	0.005500121684108055	0.007251381215469613	0.0005482831882667398	0.0038870351897079564	63
