P1,P2,P3,P4,ABBA,BABA,BAAA,ABAA,ABBA_HOM,BABA_HOM,BAAA_HOM,ABAA_HOM,N_SEG,D,D_SE,D_Z,D_BLOCKS,Danc,Danc_SE,Danc_Z,Danc_BLOCKS,D+,D+_SE,D+_Z,D+_BLOCKS,fhom,fhom_SE,fhom_Z,fhom_BLOCKS,fanc,fanc_SE,fanc_Z,fanc_BLOCKS,f+,f+_SE,f+_Z,f+_BLOCKS
AFR,atp016_2X,Chagyrskaya,Chimp,2610.0511001712334,2669.6507063356157,6870.315513698632,9349.389880136987,6425.737157534246,90.92551369863013,12566.113869863013,125.8244863013699,59548,-0.011288441724290206,0.002170357156392118,-5.2011908229222,36,-0.15284336590851644,0.028671128382762468,-5.3309156119718075,36,-0.11808111493242934,0.021391198597481967,-5.520079409964858,36,-0.009408268077296106,0.02142092205521792,-0.43920929514816787,36,-0.19927786967031139,0.03478799880778447,-5.728351054954021,36,-0.13521493007671273,0.01744903043113178,-7.749137157527578,36
AFR,atp016_2X,Denisova,EPO,2441.97354880137,2659.8511070205486,7066.993339897261,9674.479987157536,6194.252996575339,71.98330479452055,12885.426797945207,88.51669520547946,60414,-0.04270581074764086,0.007480088349085229,-5.709265553375921,36,-0.15575013001074925,0.029467885088629214,-5.285419348633493,36,-0.12934696068763513,0.02350139010187028,-5.503800418909751,36,-0.03558770998142742,0.020270647372214047,-1.7556276979199594,36,-0.20375908139747193,0.035623089400053105,-5.719859923130872,36,-0.14933862018150215,0.01537239717677982,-9.714725586656051,36
AFR,atp016_2X,Denisova,Chimp,2442.3941386986307,2624.976881849315,6910.169593321918,9517.485309075342,6058.826198630137,70.89469178082192,12727.762842465754,84.6053082191781,59449,-0.03603105878971954,0.006319231770856424,-5.701809982012477,36,-0.1587150284836421,0.029965971279835232,-5.296508729902073,36,-0.12979274688503573,0.023556167025721744,-5.509926413041256,36,-0.03049178884926059,0.020463885801532553,-1.4900292713213363,36,-0.20622346187579935,0.036065867573263986,-5.7179675896296756,36,-0.14974425020191975,0.015590982779922675,-9.604542081513506,36
AFR,BA64_2X,Altai,EPO,2621.795342893836,2630.990812071918,7056.049967037671,9395.114443065067,6512.774400684932,71.5201198630137,12728.427654109586,107.9798801369863,60558,-0.0017505889078292343,0.0007936609835451177,-2.205713704117997,36,-0.14218230501610973,0.026754930712079183,-5.314246803559016,36,-0.10819504671121462,0.019645769485126113,-5.507294931518437,36,-0.0014275898415407162,0.01948837720829864,-0.07325339746260723,36,-0.18533926195957132,0.032377011864252236,-5.724409118934355,36,-0.12319256373094077,0.0136388679605607,-9.032462524541977,36
AFR,BA64_2X,Altai,Chimp,2605.2825766267124,2595.1541348458904,6912.028151969179,9244.338251284245,6348.062500000001,71.98030821917808,12583.262842465752,104.5196917808219,59593,0.0019476136991491042,0.0007924931501644224,2.4575779598158336,36,-0.14435857921898868,0.027108900418130837,-5.325135914492478,36,-0.10873264341389395,0.019718222529178722,-5.514322766821049,36,0.001613815987637351,0.025319516300145933,0.06373802597595632,36,-0.18690264485386507,0.03265787465462635,-5.723049856442151,36,-0.12381782368701816,0.013868429409755969,-8.928035037616915,36
AFR,BA64_2X,Vindija,EPO,2645.1582392979444,2628.5494105308217,7051.822852311643,9369.445886558218,6525.572773972602,108.36044520547945,12700.732020547946,155.13955479452054,60534,0.003149364710738571,0.0008489461094053708,3.709734547160464,36,-0.1411354427664082,0.026540124652474142,-5.317813861633508,36,-0.1060620746597401,0.019259159289747287,-5.5070978470074134,36,0.0025881688054279566,0.019501985470099934,0.13271309269489953,36,-0.1847360370244093,0.03226885858399316,-5.724901503521011,36,-0.12134355810825773,0.013817922549072562,-8.781606473572406,36
AFR,BA64_2X,Vindija,Chimp,2627.1422007705482,2595.0229336472594,6906.592721318493,9217.792748715754,6364.282106164383,107.14083904109587,12549.195633561645,149.1091609589041,59567,0.006150565195956729,0.001251335366275889,4.915201281540922,36,-0.14333569683585293,0.026901890220190877,-5.3280901699715555,36,-0.10676576288623628,0.019363982686943216,-5.513626231355108,36,0.005133217511334159,0.020896542929422147,0.24564912620578183,36,-0.18638579920420079,0.032564190726380025,-5.723642904879897,36,-0.12215538085656874,0.014263586251370537,-8.564142194241736,36
AFR,BA64_2X,Chagyrskaya,EPO,2658.4637795376716,2638.638228167808,7041.758232448629,9351.128729023974,6596.067208904109,91.39340753424656,12708.13484589041,128.60659246575347,60531,0.003742716553508736,0.0009350646820062997,4.002628508520141,36,-0.14087637534516922,0.026473755227619345,-5.321359744166432,36,-0.10555768140126633,0.01916347710270573,-5.508273933563049,36,0.0030478932495720946,0.01949402152442367,0.15635015308429048,36,-0.18358164551573236,0.03205918898332437,-5.726334674630185,36,-0.1199706929654038,0.013833478867004248,-8.672488975391367,36
AFR,BA64_2X,Chagyrskaya,Chimp,2639.0550346746577,2601.3441408390404,6902.003758989726,9201.402625428083,6425.737157534246,90.92551369863013,12566.113869863013,125.8244863013699,59569,0.007196187269821986,0.0014181829769052804,5.07423046744314,36,-0.14278959442167047,0.026783341473328767,-5.331283796828053,36,-0.10596460721365372,0.019214378738755932,-5.51485992101947,36,0.005952962133027846,0.022193192994265223,0.2682336937531299,36,-0.18483483748189483,0.032286434071043736,-5.724845211310126,36,-0.12046209334918676,0.014124671432429571,-8.528488179386002,36
AFR,BA64_2X,Denisova,EPO,2476.34936130137,2591.848419520548,7089.176546232876,9531.998193493151,6194.25299657534,71.98330479452055,12885.426797945207,88.51669520547946,60431,-0.022788980070238492,0.004038016599033108,-5.643607328334225,36,-0.14697045699313438,0.02777862793139093,-5.290774524794007,36,-0.11795273021641207,0.021420596907620295,-5.506509959787855,36,-0.018865398624016146,0.021841707906144862,-0.8637327586781173,36,-0.1908915220665092,0.03338756727457676,-5.71744327751202,36,-0.13522365838610004,0.013575215617420922,-9.961068921260377,36
AFR,BA64_2X,Denisova,Chimp,2462.0539212328767,2564.396664383561,6937.095365582191,9377.766581335614,6058.826198630137,70.89469178082192,12727.762842465754,84.6053082191781,59465,-0.020360837415480757,0.0036285824300830486,-5.611237393059513,36,-0.1495980305377033,0.028233788964295403,-5.298546033863388,36,-0.11915921080427234,0.02162864999355973,-5.509322627152128,36,-0.017091501970859093,0.022305244741113072,-0.7662548503382257,36,-0.19304285414006478,0.03377405443799286,-5.715714543377665,36,-0.13649303877485658,0.013845637273343986,-9.858198368206342,36
AFR,BOT2016_2X,Altai,EPO,2479.9788655821912,2702.4378347602737,6883.9337619863,9812.4657380137,6512.774400684932,71.5201198630137,12728.427654109584,107.9798801369863,60575,-0.042925720188301715,0.00756552793752705,-5.6738565428300936,36,-0.1753990119862309,0.033247801335227055,-5.2755070994842095,36,-0.14402017533088285,0.02623342246077414,-5.489949912034194,36,-0.034536591707057446,0.016984858438609866,-2.0333753049450856,36,-0.23204659838353517,0.0405319073959005,-5.72503524487488,36,-0.1653048052134949,0.010589169628575614,-15.61074295829659,36
AFR,BOT2016_2X,Altai,Chimp,2491.966546232877,2647.8111044520547,6736.712059931507,9648.163159246578,6348.062500000001,71.98030821917808,12583.26284246575,104.5196917808219,59611,-0.030321264617042248,0.005360744149684177,-5.65616708621108,36,-0.1776913806403171,0.03358055447131973,-5.291496326901886,36,-0.14250151563785796,0.02591099427908638,-5.4996544749683975,36,-0.024831503708359983,0.016542685783905324,-1.5010563600572646,36,-0.23331284762883103,0.04076772423695922,-5.72297944012568,36,-0.16354701265007796,0.010530583021223915,-15.53067026967608,36
AFR,BOT2016_2X,Vindija,EPO,2483.4607688356164,2712.938440068493,6868.677910958905,9800.219445205481,6525.572773972602,108.36044520547945,12700.732020547946,155.13955479452054,60552,-0.0441609010407944,0.007792917122928124,-5.6667997803884385,36,-0.17586895351313994,0.03333936882744777,-5.275113467905542,36,-0.14456786332957522,0.02634122249058714,-5.488274638021663,36,-0.035759713014975776,0.017277223928373088,-2.069760348261174,36,-0.23367103165904746,0.040809807843018214,-5.725854739573936,36,-0.16669576255896776,0.01139459770110294,-14.629367962927944,36
AFR,BOT2016_2X,Vindija,Chimp,2493.3550565068495,2659.898289383562,6719.807958904109,9637.48448630137,6364.282106164383,107.14083904109587,12549.195633561645,149.1091609589041,59586,-0.032318075921791506,0.00572285564943449,-5.647193971244941,36,-0.17837160625274917,0.03371615122140711,-5.29039050398781,36,-0.1433817528493703,0.02608212664826168,-5.49731832771874,36,-0.026616505168546477,0.01719322040996825,-1.5480814259273274,36,-0.23529485329345845,0.041107434726547334,-5.723900186393878,36,-0.16530964853405727,0.011282545176878737,-14.651804707401084,36
AFR,BOT2016_2X,Chagyrskaya,EPO,2474.810523116438,2730.2629717465757,6849.428200342466,9813.154196917809,6596.067208904109,91.39340753424656,12708.13484589041,128.60659246575347,60553,-0.049077587258325624,0.008646986554051593,-5.675686778456947,36,-0.17786714723539193,0.033722146750261583,-5.274490635268118,36,-0.14721186674448386,0.02682368261330385,-5.488130353565643,36,-0.03927213822410896,0.016136707508174728,-2.4337144491349307,36,-0.23559913669803131,0.04113354867978071,-5.727663774699813,36,-0.16868289467710426,0.011031205506735664,-15.291428899054262,36
AFR,BOT2016_2X,Chagyrskaya,Chimp,2483.920944349316,2673.3315505136984,6705.648095890409,9651.953462328767,6425.737157534246,90.92551369863013,12566.113869863013,125.8244863013699,59592,-0.03672703757534631,0.006483796202269774,-5.664434295835721,36,-0.1801184211482357,0.03405102547732465,-5.28966216504054,36,-0.1457465602539619,0.026511899159249102,-5.497401728126137,36,-0.02989995864339507,0.01585980602950688,-1.885266351162602,36,-0.23683575804366325,0.04136487901418786,-5.725527638130654,36,-0.16701459917722938,0.010948148265894622,-15.255054564570411,36
AFR,BOT2016_2X,Denisova,EPO,2329.915622859589,2695.108931078768,6882.988358304794,9952.821755565068,6194.25299657534,71.98330479452055,12885.426797945207,88.51669520547946,60444,-0.07267493010217417,0.012765506668476298,-5.693070552510135,36,-0.18233951182017966,0.03484286725344824,-5.233194802650299,36,-0.15713154404565338,0.02873348800383122,-5.468585784806287,36,-0.05964998711334998,0.01983075190656683,-3.0079538786220836,36,-0.2398886428531716,0.04198024728804151,-5.714321814428812,36,-0.18156319368952348,0.013664412151051542,-13.287303667545721,36
AFR,BOT2016_2X,Denisova,Chimp,2346.0160766267127,2639.6763197773967,6736.326117722603,9783.843333476025,6058.826198630137,70.89469178082192,12727.762842465754,84.6053082191781,59479,-0.05890059389995342,0.010353961840813388,-5.6887010794050115,36,-0.18447251553659505,0.03512668445646681,-5.251634715630947,36,-0.15536124441702145,0.028353743919534116,-5.479390829582346,36,-0.04904201773430102,0.021106946573352794,-2.3235012967823514,36,-0.24104083236316548,0.04219250596888306,-5.712882580165608,36,-0.17933344913623875,0.013754241896260986,-13.038410294717119,36
AFR,JP14_2X,Altai,EPO,2580.9745244006845,2602.523243578767,6942.481308647259,9382.790534674657,6512.7744006849325,71.5201198630137,12728.427654109584,107.9798801369863,60473,-0.004157177285036696,0.0010287151059844293,-4.041135646645807,36,-0.14948046497771747,0.028032416183894404,-5.332414587351881,36,-0.11445833442336682,0.02068834948019681,-5.5325019781267715,36,-0.003345422838257043,0.01994854168897223,-0.1677026266088628,36,-0.1933615407101559,0.03373991086763067,-5.730944028535141,36,-0.1291520525359518,0.01458572737083652,-8.85468713711085,36
